seq,host_time,device,point,quality,value,reason
1048,2026-09-15 23:39:55.517,ENV-01,env01.tempFluctuation,Good,18.61612,
1049,2026-09-15 23:39:55.520,ENV-01,env01.acSetTemp,Good,26,
1050,2026-09-15 23:39:55.521,EM-01,em01.ctRatio,Good,20,
1051,2026-09-15 23:39:55.521,EM-01,em01.demandThreshold,Good,150,
1052,2026-09-15 23:39:55.523,EM-01,em01.meterNo,Good,EM-2026-0001,
1053,2026-09-15 23:39:55.524,EM-01,em01.totalEnergy,Good,0.95,
1054,2026-09-15 23:39:55.524,EM-01,em01.forwardEnergy,Good,0.95,
1055,2026-09-15 23:39:55.524,EM-01,em01.voltageA,Good,378,
1056,2026-09-15 23:39:55.524,EM-01,em01.voltageB,Good,377,
1057,2026-09-15 23:39:55.524,EM-01,em01.voltageC,Good,384,
1058,2026-09-15 23:39:55.524,EM-01,em01.currentA,Good,148.7,
1059,2026-09-15 23:39:55.524,EM-01,em01.activePower,Good,109,
1060,2026-09-15 23:39:55.524,EM-01,em01.reactivePower,Good,31,
1061,2026-09-15 23:39:55.524,EM-01,em01.powerFactor,Good,0.865,
1062,2026-09-15 23:39:55.524,EM-01,em01.frequency,Good,49.95,
1063,2026-09-15 23:39:55.524,EM-01,em01.alarmCode,Good,0,
1064,2026-09-15 23:39:55.524,EM-01,em01.demand,Good,109,
1065,2026-09-15 23:39:55.524,EM-01,em01.energyF64,Good,0.00972222222222222,
1066,2026-09-15 23:39:55.524,EM-01,em01.unbalance,Good,1.842105,
1067,2026-09-15 23:39:55.524,EM-01,em01.energyDual,Good,0,
1068,2026-09-15 23:39:55.526,EM-01,em01.overDemand,Good,False,
1069,2026-09-15 23:39:55.527,ENV-01,env01.runSeconds,Good,5,
1070,2026-09-15 23:39:55.527,ENV-01,env01.sampleTime,Good,09/15/2026 23:39:55,
1071,2026-09-15 23:39:55.527,ENV-01,env01.areaName,Good,注塑车间A区,
1072,2026-09-15 23:39:55.527,ENV-01,env01.alarmCode,Good,0,
1073,2026-09-15 23:39:55.529,ENV-01,env01.acRunning,Good,True,
1074,2026-09-15 23:39:55.530,ENV-01,env01.tempDeviation,Good,-0.1,
1075,2026-09-15 23:39:55.532,ENV-01,env01.tempAlarmLimit,Good,32,
1076,2026-09-15 23:39:55.532,ENV-01,env01.co2Threshold,Good,1000,
1077,2026-09-15 23:39:55.533,ENV-01,env01.areaNameW,Good,注塑车间A区,
1078,2026-09-15 23:39:55.538,EM-01,em01.meterModel,Good,EM-2026-0001,
1079,2026-09-15 23:39:55.538,EM-01,em01.readTime,Good,09/15/2026 23:39:55,
1080,2026-09-15 23:39:56.089,IM-01,im01.prodTime,Good,09/15/2026 23:39:56,
1081,2026-09-15 23:39:56.092,IM-01,im01.barrel1Temp,Good,219.9,
1082,2026-09-15 23:39:56.092,IM-01,im01.barrel5Temp,Good,179.6,
1083,2026-09-15 23:39:56.092,IM-01,im01.moldTemp,Good,84.9,
1084,2026-09-15 23:39:56.092,IM-01,im01.oilTemp,Good,44.9,
1085,2026-09-15 23:39:56.092,IM-01,im01.screwSpeed,Good,152,
1086,2026-09-15 23:39:56.092,IM-01,im01.pumpCurrent,Good,4.7,
1087,2026-09-15 23:39:56.092,IM-01,im01.hydraulicPressure,Good,12,
1088,2026-09-15 23:39:56.092,IM-01,im01.power,Good,10,
1089,2026-09-15 23:39:56.092,IM-01,im01.meltEnergy,Good,7.127473,
1090,2026-09-15 23:39:56.092,IM-01,im01.energyTotal,Good,0.00369444444444444,
1091,2026-09-15 23:39:56.467,GW-LINE-B,mtc01.actualTemp,Good,99.6,
1092,2026-09-15 23:39:56.467,GW-LINE-B,mtc01.pumpFlow,Good,38,
1093,2026-09-15 23:39:56.467,GW-LINE-B,mtc01.pumpCurrent,Good,3.8,
1094,2026-09-15 23:39:56.467,GW-LINE-B,mtc01.heatPower,Good,5,
1095,2026-09-15 23:39:56.467,GW-LINE-B,mtc01.outletTemp,Good,100.1,
1096,2026-09-15 23:39:56.467,GW-LINE-B,mtc01.tempAvg,Good,995.7751,
1097,2026-09-15 23:39:56.473,GW-LINE-B,dry01.dryTemp,Good,79.6,
1098,2026-09-15 23:39:56.473,GW-LINE-B,dry01.dewPoint,Good,-33.8,
1099,2026-09-15 23:39:56.473,GW-LINE-B,dry01.heatPower,Good,8,
1100,2026-09-15 23:39:56.473,GW-LINE-B,dry01.fanCurrent,Good,1.1,
1101,2026-09-15 23:39:56.473,GW-LINE-B,dry01.inTemp,Good,446,
1102,2026-09-15 23:39:56.473,GW-LINE-B,dry01.outTemp,Good,596,
1103,2026-09-15 23:39:56.474,GW-LINE-B,dry01.levelTrend,Good,-0.0442036,
1104,2026-09-15 23:39:56.479,GW-LINE-B,rob01.posY,Good,1,
1105,2026-09-15 23:39:56.479,GW-LINE-B,rob01.posZ,Good,1,
1106,2026-09-15 23:39:56.479,GW-LINE-B,rob01.trajectory,Good,-0.09927856,
1107,2026-09-15 23:39:56.524,EM-01,em01.totalEnergy,Good,3.86,
1108,2026-09-15 23:39:56.524,EM-01,em01.forwardEnergy,Good,3.86,
1109,2026-09-15 23:39:56.524,EM-01,em01.voltageA,Good,380,
1110,2026-09-15 23:39:56.524,EM-01,em01.voltageB,Good,380,
1111,2026-09-15 23:39:56.524,EM-01,em01.voltageC,Good,378,
1112,2026-09-15 23:39:56.524,EM-01,em01.currentA,Good,171.3,
1113,2026-09-15 23:39:56.524,EM-01,em01.activePower,Good,122,
1114,2026-09-15 23:39:56.524,EM-01,em01.reactivePower,Good,21,
1115,2026-09-15 23:39:56.524,EM-01,em01.powerFactor,Good,0.908,
1116,2026-09-15 23:39:56.524,EM-01,em01.frequency,Good,50.02,
1117,2026-09-15 23:39:56.524,EM-01,em01.demand,Good,122,
1118,2026-09-15 23:39:56.524,EM-01,em01.energyF64,Good,0.0393055555555556,
1119,2026-09-15 23:39:56.524,EM-01,em01.unbalance,Good,0.5263158,
1120,2026-09-15 23:39:56.535,ENV-01,env01.noise,Good,74,
1121,2026-09-15 23:39:56.535,ENV-01,env01.co2,Good,450,
1122,2026-09-15 23:39:56.535,ENV-01,env01.pm25,Good,22,
1123,2026-09-15 23:39:56.535,ENV-01,env01.pressureDiff,Good,10,
1124,2026-09-15 23:39:56.535,ENV-01,env01.illuminance,Good,482,
1125,2026-09-15 23:39:56.535,ENV-01,env01.tempFluctuation,Good,18.35072,
1126,2026-09-15 23:39:57.089,IM-01,im01.prodTime,Good,09/15/2026 23:39:57,
1127,2026-09-15 23:39:57.092,IM-01,im01.barrel1Temp,Good,219.6,
1128,2026-09-15 23:39:57.092,IM-01,im01.moldTemp,Good,84.5,
1129,2026-09-15 23:39:57.092,IM-01,im01.oilTemp,Good,44.5,
1130,2026-09-15 23:39:57.092,IM-01,im01.screwSpeed,Good,206,
1131,2026-09-15 23:39:57.092,IM-01,im01.pumpCurrent,Good,5.3,
1132,2026-09-15 23:39:57.092,IM-01,im01.hydraulicPressure,Good,10,
1133,2026-09-15 23:39:57.092,IM-01,im01.power,Good,13,
1134,2026-09-15 23:39:57.092,IM-01,im01.meltEnergy,Good,9.721148,
1135,2026-09-15 23:39:57.092,IM-01,im01.energyTotal,Good,0.00719444444444444,
1136,2026-09-15 23:39:57.467,GW-LINE-B,mtc01.actualTemp,Good,99.3,
1137,2026-09-15 23:39:57.467,GW-LINE-B,mtc01.pumpPressure,Good,4,
1138,2026-09-15 23:39:57.467,GW-LINE-B,mtc01.pumpFlow,Good,21,
1139,2026-09-15 23:39:57.467,GW-LINE-B,mtc01.pumpCurrent,Good,5.3,
1140,2026-09-15 23:39:57.467,GW-LINE-B,mtc01.heatPower,Good,7,
1141,2026-09-15 23:39:57.467,GW-LINE-B,mtc01.outletTemp,Good,99.8,
1142,2026-09-15 23:39:57.467,GW-LINE-B,mtc01.tempAvg,Good,993.1228,
1143,2026-09-15 23:39:57.474,GW-LINE-B,dry01.dewPoint,Good,-34.5,
1144,2026-09-15 23:39:57.474,GW-LINE-B,dry01.heatPower,Good,4,
1145,2026-09-15 23:39:57.474,GW-LINE-B,dry01.fanCurrent,Good,1.6,
1146,2026-09-15 23:39:57.475,GW-LINE-B,dry01.levelTrend,Good,-0.07765717,
1147,2026-09-15 23:39:57.480,GW-LINE-B,rob01.cycleTime,Good,2.8,
1148,2026-09-15 23:39:57.480,GW-LINE-B,rob01.trajectory,Good,0.2921019,
1149,2026-09-15 23:39:57.524,EM-01,em01.totalEnergy,Good,6.97,
1150,2026-09-15 23:39:57.524,EM-01,em01.forwardEnergy,Good,6.97,
1151,2026-09-15 23:39:57.524,EM-01,em01.voltageA,Good,379,
1152,2026-09-15 23:39:57.524,EM-01,em01.voltageB,Good,383,
1153,2026-09-15 23:39:57.524,EM-01,em01.voltageC,Good,381,
1154,2026-09-15 23:39:57.525,EM-01,em01.currentA,Good,137.6,
1155,2026-09-15 23:39:57.525,EM-01,em01.activePower,Good,101,
1156,2026-09-15 23:39:57.525,EM-01,em01.reactivePower,Good,23,
1157,2026-09-15 23:39:57.525,EM-01,em01.powerFactor,Good,0.896,
1158,2026-09-15 23:39:57.525,EM-01,em01.frequency,Good,50.03,
1159,2026-09-15 23:39:57.525,EM-01,em01.demand,Good,101,
1160,2026-09-15 23:39:57.525,EM-01,em01.energyF64,Good,0.0708333333333333,
1161,2026-09-15 23:39:57.525,EM-01,em01.unbalance,Good,1.052632,
1162,2026-09-15 23:39:57.535,ENV-01,env01.humidity,Good,56,
1163,2026-09-15 23:39:57.535,ENV-01,env01.dewPoint,Good,17.2,
1164,2026-09-15 23:39:57.535,ENV-01,env01.pm25,Good,39,
1165,2026-09-15 23:39:57.535,ENV-01,env01.pressureDiff,Good,5,
1166,2026-09-15 23:39:57.535,ENV-01,env01.illuminance,Good,447,
1167,2026-09-15 23:39:57.535,ENV-01,env01.tempFluctuation,Good,18.20214,
1168,2026-09-15 23:39:58.089,IM-01,im01.barrel5Temp,Good,179.9,
1169,2026-09-15 23:39:58.089,IM-01,im01.moldTemp,Good,84.6,
1170,2026-09-15 23:39:58.089,IM-01,im01.oilTemp,Good,44.9,
1171,2026-09-15 23:39:58.089,IM-01,im01.screwSpeed,Good,191,
1172,2026-09-15 23:39:58.089,IM-01,im01.hydraulicPressure,Good,14,
1173,2026-09-15 23:39:58.089,IM-01,im01.meltEnergy,Good,9.147842,
1174,2026-09-15 23:39:58.089,IM-01,im01.energyTotal,Good,0.0104166666666667,
1175,2026-09-15 23:39:58.092,IM-01,im01.prodTime,Good,09/15/2026 23:39:58,
1176,2026-09-15 23:39:58.467,GW-LINE-B,mtc01.pumpPressure,Good,3,
1177,2026-09-15 23:39:58.467,GW-LINE-B,mtc01.pumpFlow,Good,32,
1178,2026-09-15 23:39:58.467,GW-LINE-B,mtc01.pumpCurrent,Good,3.9,
1179,2026-09-15 23:39:58.467,GW-LINE-B,mtc01.heatPower,Good,5,
1180,2026-09-15 23:39:58.467,GW-LINE-B,mtc01.tempAvg,Good,993.3955,
1181,2026-09-15 23:39:58.474,GW-LINE-B,dry01.dryTemp,Good,79.5,
1182,2026-09-15 23:39:58.474,GW-LINE-B,dry01.dewPoint,Good,-34.2,
1183,2026-09-15 23:39:58.474,GW-LINE-B,dry01.materialLevel,Good,83,
1184,2026-09-15 23:39:58.474,GW-LINE-B,dry01.heatPower,Good,8,
1185,2026-09-15 23:39:58.474,GW-LINE-B,dry01.fanCurrent,Good,2,
1186,2026-09-15 23:39:58.474,GW-LINE-B,dry01.inTemp,Good,445,
1187,2026-09-15 23:39:58.474,GW-LINE-B,dry01.outTemp,Good,595,
1188,2026-09-15 23:39:58.475,GW-LINE-B,dry01.levelTrend,Good,-0.1024528,
1189,2026-09-15 23:39:58.480,GW-LINE-B,rob01.cycleTime,Good,3.2,
1190,2026-09-15 23:39:58.480,GW-LINE-B,rob01.posY,Good,2,
1191,2026-09-15 23:39:58.480,GW-LINE-B,rob01.posZ,Good,2,
1192,2026-09-15 23:39:58.480,GW-LINE-B,rob01.trajectory,Good,-0.2881722,
1193,2026-09-15 23:39:58.525,EM-01,em01.totalEnergy,Good,9.98,
1194,2026-09-15 23:39:58.525,EM-01,em01.forwardEnergy,Good,9.98,
1195,2026-09-15 23:39:58.525,EM-01,em01.voltageA,Good,378,
1196,2026-09-15 23:39:58.525,EM-01,em01.voltageB,Good,377,
1197,2026-09-15 23:39:58.525,EM-01,em01.voltageC,Good,382,
1198,2026-09-15 23:39:58.525,EM-01,em01.currentA,Good,214.4,
1199,2026-09-15 23:39:58.525,EM-01,em01.activePower,Good,113,
1200,2026-09-15 23:39:58.525,EM-01,em01.reactivePower,Good,38,
1201,2026-09-15 23:39:58.525,EM-01,em01.powerFactor,Good,0.923,
1202,2026-09-15 23:39:58.525,EM-01,em01.frequency,Good,50.05,
1203,2026-09-15 23:39:58.525,EM-01,em01.demand,Good,113,
1204,2026-09-15 23:39:58.525,EM-01,em01.energyF64,Good,0.101583333333333,
1205,2026-09-15 23:39:58.525,EM-01,em01.unbalance,Good,1.315789,
1206,2026-09-15 23:39:58.536,ENV-01,env01.noise,Good,77,
1207,2026-09-15 23:39:58.536,ENV-01,env01.pm25,Good,57,
1208,2026-09-15 23:39:58.536,ENV-01,env01.pressureDiff,Good,11,
1209,2026-09-15 23:39:58.536,ENV-01,env01.illuminance,Good,430,
1210,2026-09-15 23:39:58.536,ENV-01,env01.tempFluctuation,Good,18.7191,
1211,2026-09-15 23:39:59.090,IM-01,im01.barrel5Temp,Good,179.7,
1212,2026-09-15 23:39:59.090,IM-01,im01.moldTemp,Good,84.5,
1213,2026-09-15 23:39:59.090,IM-01,im01.oilTemp,Good,44.8,
1214,2026-09-15 23:39:59.090,IM-01,im01.screwSpeed,Good,195,
1215,2026-09-15 23:39:59.090,IM-01,im01.pumpCurrent,Good,5.9,
1216,2026-09-15 23:39:59.090,IM-01,im01.hydraulicPressure,Good,10,
1217,2026-09-15 23:39:59.090,IM-01,im01.power,Good,14,
1218,2026-09-15 23:39:59.090,IM-01,im01.meltEnergy,Good,10.06552,
1219,2026-09-15 23:39:59.090,IM-01,im01.energyTotal,Good,0.0139444444444444,
1220,2026-09-15 23:39:59.094,IM-01,im01.prodTime,Good,09/15/2026 23:39:59,
1221,2026-09-15 23:39:59.468,GW-LINE-B,mtc01.pumpFlow,Good,15,
1222,2026-09-15 23:39:59.468,GW-LINE-B,mtc01.pumpCurrent,Good,5.7,
1223,2026-09-15 23:39:59.468,GW-LINE-B,mtc01.heatPower,Good,8,
1224,2026-09-15 23:39:59.468,GW-LINE-B,mtc01.tempAvg,Good,992.5592,
1225,2026-09-15 23:39:59.474,GW-LINE-B,dry01.dewPoint,Good,-34.6,
1226,2026-09-15 23:39:59.474,GW-LINE-B,dry01.heatPower,Good,6,
1227,2026-09-15 23:39:59.474,GW-LINE-B,dry01.fanCurrent,Good,1.7,
1228,2026-09-15 23:39:59.475,GW-LINE-B,dry01.levelTrend,Good,-0.131882,
1229,2026-09-15 23:39:59.480,GW-LINE-B,rob01.cycleTime,Good,2.8,
1230,2026-09-15 23:39:59.480,GW-LINE-B,rob01.posY,Good,0,
1231,2026-09-15 23:39:59.480,GW-LINE-B,rob01.trajectory,Good,0.09541399,
1232,2026-09-15 23:39:59.516,ENV-01,env01.runSeconds,Good,45,
1233,2026-09-15 23:39:59.516,ENV-01,env01.sampleTime,Good,09/15/2026 23:39:59,
1234,2026-09-15 23:39:59.525,EM-01,em01.totalEnergy,Good,13.36,
1235,2026-09-15 23:39:59.525,EM-01,em01.forwardEnergy,Good,13.36,
1236,2026-09-15 23:39:59.525,EM-01,em01.voltageA,Good,384,
1237,2026-09-15 23:39:59.525,EM-01,em01.voltageB,Good,383,
1238,2026-09-15 23:39:59.525,EM-01,em01.voltageC,Good,378,
1239,2026-09-15 23:39:59.525,EM-01,em01.currentA,Good,162.9,
1240,2026-09-15 23:39:59.525,EM-01,em01.activePower,Good,132,
1241,2026-09-15 23:39:59.525,EM-01,em01.reactivePower,Good,21,
1242,2026-09-15 23:39:59.525,EM-01,em01.powerFactor,Good,0.882,
1243,2026-09-15 23:39:59.525,EM-01,em01.frequency,Good,50,
1244,2026-09-15 23:39:59.525,EM-01,em01.demand,Good,132,
1245,2026-09-15 23:39:59.525,EM-01,em01.energyF64,Good,0.135916666666667,
1246,2026-09-15 23:39:59.525,EM-01,em01.unbalance,Good,1.578947,
1247,2026-09-15 23:39:59.536,ENV-01,env01.dewPoint,Good,17.1,
1248,2026-09-15 23:39:59.536,ENV-01,env01.pm25,Good,20,
1249,2026-09-15 23:39:59.536,ENV-01,env01.pressureDiff,Good,-3,
1250,2026-09-15 23:39:59.536,ENV-01,env01.illuminance,Good,344,
1251,2026-09-15 23:39:59.536,ENV-01,env01.tempFluctuation,Good,18.11147,
1252,2026-09-15 23:40:00.090,IM-01,im01.clampForceDev,Good,-48,
1253,2026-09-15 23:40:00.094,IM-01,im01.prodTime,Good,09/15/2026 23:40:00,
1254,2026-09-15 23:40:00.097,IM-01,im01.moldTemp,Good,84.6,
1255,2026-09-15 23:40:00.097,IM-01,im01.oilTemp,Good,44.9,
1256,2026-09-15 23:40:00.097,IM-01,im01.screwSpeed,Good,190,
1257,2026-09-15 23:40:00.097,IM-01,im01.pumpCurrent,Good,5,
1258,2026-09-15 23:40:00.097,IM-01,im01.hydraulicPressure,Good,17,
1259,2026-09-15 23:40:00.097,IM-01,im01.power,Good,10,
1260,2026-09-15 23:40:00.097,IM-01,im01.meltEnergy,Good,9.349526,
1261,2026-09-15 23:40:00.097,IM-01,im01.energyTotal,Good,0.0173333333333333,
1262,2026-09-15 23:40:00.465,GW-LINE-B,mtc01.runSeconds,Good,55,
1263,2026-09-15 23:40:00.465,GW-LINE-B,mtc01.energyTotal,Good,0.00819444444444445,
1264,2026-09-15 23:40:00.467,GW-LINE-B,mtc01.tempDeviation,Good,-0.8,
1265,2026-09-15 23:40:00.471,GW-LINE-B,dry01.drySeconds,Good,55,
1266,2026-09-15 23:40:00.471,GW-LINE-B,dry01.energyTotal,Good,0.00852777777777778,
1267,2026-09-15 23:40:00.473,GW-LINE-B,dry01.dewDeviation,Good,0.8,
1268,2026-09-15 23:40:00.477,GW-LINE-B,rob01.runSeconds,Good,55,
1269,2026-09-15 23:40:00.479,GW-LINE-B,rob01.energyTotal,Good,0.00769444444444444,
1270,2026-09-15 23:40:00.486,GW-LINE-B,mtc01.actualTemp,Good,99.2,
1271,2026-09-15 23:40:00.486,GW-LINE-B,mtc01.pumpPressure,Good,2,
1272,2026-09-15 23:40:00.486,GW-LINE-B,mtc01.pumpFlow,Good,33,
1273,2026-09-15 23:40:00.486,GW-LINE-B,mtc01.pumpCurrent,Good,5.4,
1274,2026-09-15 23:40:00.486,GW-LINE-B,mtc01.heatPower,Good,4,
1275,2026-09-15 23:40:00.486,GW-LINE-B,mtc01.outletTemp,Good,99.7,
1276,2026-09-15 23:40:00.486,GW-LINE-B,mtc01.tempAvg,Good,991.6855,
1277,2026-09-15 23:40:00.492,GW-LINE-B,dry01.dryTemp,Good,79.4,
1278,2026-09-15 23:40:00.492,GW-LINE-B,dry01.dewPoint,Good,-34.2,
1279,2026-09-15 23:40:00.492,GW-LINE-B,dry01.fanCurrent,Good,1.5,
1280,2026-09-15 23:40:00.492,GW-LINE-B,dry01.inTemp,Good,444,
1281,2026-09-15 23:40:00.492,GW-LINE-B,dry01.outTemp,Good,594,
1282,2026-09-15 23:40:00.494,GW-LINE-B,dry01.levelTrend,Good,-0.15923,
1283,2026-09-15 23:40:00.498,GW-LINE-B,rob01.posY,Good,1,
1284,2026-09-15 23:40:00.498,GW-LINE-B,rob01.posZ,Good,1,
1285,2026-09-15 23:40:00.498,GW-LINE-B,rob01.trajectory,Good,-0.2080241,
1286,2026-09-15 23:40:00.524,EM-01,em01.readTime,Good,09/15/2026 23:40:00,
1287,2026-09-15 23:40:00.529,EM-01,em01.totalEnergy,Good,16.66,
1288,2026-09-15 23:40:00.529,EM-01,em01.forwardEnergy,Good,16.66,
1289,2026-09-15 23:40:00.529,EM-01,em01.voltageA,Good,381,
1290,2026-09-15 23:40:00.529,EM-01,em01.voltageB,Good,385,
1291,2026-09-15 23:40:00.529,EM-01,em01.voltageC,Good,379,
1292,2026-09-15 23:40:00.529,EM-01,em01.currentA,Good,170.3,
1293,2026-09-15 23:40:00.529,EM-01,em01.activePower,Good,112,
1294,2026-09-15 23:40:00.529,EM-01,em01.reactivePower,Good,35,
1295,2026-09-15 23:40:00.529,EM-01,em01.powerFactor,Good,0.861,
1296,2026-09-15 23:40:00.529,EM-01,em01.frequency,Good,49.9,
1297,2026-09-15 23:40:00.529,EM-01,em01.demand,Good,112,
1298,2026-09-15 23:40:00.529,EM-01,em01.energyF64,Good,0.169277777777778,
1299,2026-09-15 23:40:00.536,ENV-01,env01.humidity,Good,54,
1300,2026-09-15 23:40:00.536,ENV-01,env01.dewPoint,Good,16.9,
1301,2026-09-15 23:40:00.536,ENV-01,env01.noise,Good,73,
1302,2026-09-15 23:40:00.536,ENV-01,env01.pm25,Good,27,
1303,2026-09-15 23:40:00.536,ENV-01,env01.pressureDiff,Good,9,
1304,2026-09-15 23:40:00.536,ENV-01,env01.illuminance,Good,392,
1305,2026-09-15 23:40:00.536,ENV-01,env01.tempFluctuation,Good,18.08339,
1306,2026-09-15 23:40:01.094,IM-01,im01.prodTime,Good,09/15/2026 23:40:01,
1307,2026-09-15 23:40:01.097,IM-01,im01.barrel1Temp,Good,220,
1308,2026-09-15 23:40:01.097,IM-01,im01.oilTemp,Good,44.8,
1309,2026-09-15 23:40:01.097,IM-01,im01.screwSpeed,Good,234,
1310,2026-09-15 23:40:01.097,IM-01,im01.pumpCurrent,Good,7.8,
1311,2026-09-15 23:40:01.097,IM-01,im01.power,Good,14,
1312,2026-09-15 23:40:01.097,IM-01,im01.meltEnergy,Good,12.52524,
1313,2026-09-15 23:40:01.097,IM-01,im01.energyTotal,Good,0.0205833333333333,
1314,2026-09-15 23:40:01.487,GW-LINE-B,mtc01.actualTemp,Good,99.3,
1315,2026-09-15 23:40:01.487,GW-LINE-B,mtc01.pumpPressure,Good,5,
1316,2026-09-15 23:40:01.487,GW-LINE-B,mtc01.pumpFlow,Good,21,
1317,2026-09-15 23:40:01.487,GW-LINE-B,mtc01.pumpCurrent,Good,3.2,
1318,2026-09-15 23:40:01.487,GW-LINE-B,mtc01.heatPower,Good,6,
1319,2026-09-15 23:40:01.487,GW-LINE-B,mtc01.outletTemp,Good,99.8,
1320,2026-09-15 23:40:01.487,GW-LINE-B,mtc01.tempAvg,Good,992.9216,
1321,2026-09-15 23:40:01.496,GW-LINE-B,dry01.dewPoint,Good,-33.6,
1322,2026-09-15 23:40:01.496,GW-LINE-B,dry01.heatPower,Good,8,
1323,2026-09-15 23:40:01.496,GW-LINE-B,dry01.fanCurrent,Good,1,
1324,2026-09-15 23:40:01.497,GW-LINE-B,dry01.levelTrend,Good,-0.1861061,
1325,2026-09-15 23:40:01.502,GW-LINE-B,rob01.cycleTime,Good,2.9,
1326,2026-09-15 23:40:01.502,GW-LINE-B,rob01.posZ,Good,2,
1327,2026-09-15 23:40:01.502,GW-LINE-B,rob01.trajectory,Good,-0.2831298,
1328,2026-09-15 23:40:01.529,EM-01,em01.totalEnergy,Good,19.67,
1329,2026-09-15 23:40:01.529,EM-01,em01.forwardEnergy,Good,19.67,
1330,2026-09-15 23:40:01.529,EM-01,em01.voltageA,Good,383,
1331,2026-09-15 23:40:01.529,EM-01,em01.voltageB,Good,381,
1332,2026-09-15 23:40:01.529,EM-01,em01.voltageC,Good,381,
1333,2026-09-15 23:40:01.529,EM-01,em01.currentA,Good,141.8,
1334,2026-09-15 23:40:01.529,EM-01,em01.activePower,Good,109,
1335,2026-09-15 23:40:01.529,EM-01,em01.reactivePower,Good,29,
1336,2026-09-15 23:40:01.529,EM-01,em01.powerFactor,Good,0.943,
1337,2026-09-15 23:40:01.529,EM-01,em01.frequency,Good,50.03,
1338,2026-09-15 23:40:01.529,EM-01,em01.demand,Good,109,
1339,2026-09-15 23:40:01.529,EM-01,em01.energyF64,Good,0.199944444444444,
1340,2026-09-15 23:40:01.529,EM-01,em01.unbalance,Good,0.5263158,
1341,2026-09-15 23:40:01.536,ENV-01,env01.roomTemp,Good,26,
1342,2026-09-15 23:40:01.536,ENV-01,env01.humidity,Good,55,
1343,2026-09-15 23:40:01.536,ENV-01,env01.dewPoint,Good,17,
1344,2026-09-15 23:40:01.536,ENV-01,env01.noise,Good,70,
1345,2026-09-15 23:40:01.536,ENV-01,env01.pm25,Good,50,
1346,2026-09-15 23:40:01.536,ENV-01,env01.pressureDiff,Good,7,
1347,2026-09-15 23:40:01.536,ENV-01,env01.illuminance,Good,371,
1348,2026-09-15 23:40:01.536,ENV-01,env01.tempFluctuation,Good,18.48702,
1349,2026-09-15 23:40:02.094,IM-01,im01.prodTime,Good,09/15/2026 23:40:02,
1350,2026-09-15 23:40:02.097,IM-01,im01.barrel1Temp,Good,219.8,
1351,2026-09-15 23:40:02.097,IM-01,im01.barrel5Temp,Good,179.6,
1352,2026-09-15 23:40:02.097,IM-01,im01.moldTemp,Good,84.5,
1353,2026-09-15 23:40:02.097,IM-01,im01.oilTemp,Good,44.6,
1354,2026-09-15 23:40:02.097,IM-01,im01.screwSpeed,Good,158,
1355,2026-09-15 23:40:02.097,IM-01,im01.pumpCurrent,Good,3.5,
1356,2026-09-15 23:40:02.097,IM-01,im01.hydraulicPressure,Good,6,
1357,2026-09-15 23:40:02.097,IM-01,im01.power,Good,11,
1358,2026-09-15 23:40:02.097,IM-01,im01.meltEnergy,Good,8.094804,
1359,2026-09-15 23:40:02.097,IM-01,im01.energyTotal,Good,0.0238888888888889,
1360,2026-09-15 23:40:02.487,GW-LINE-B,mtc01.pumpPressure,Good,2,
1361,2026-09-15 23:40:02.487,GW-LINE-B,mtc01.pumpFlow,Good,22,
1362,2026-09-15 23:40:02.487,GW-LINE-B,mtc01.pumpCurrent,Good,5.6,
1363,2026-09-15 23:40:02.487,GW-LINE-B,mtc01.heatPower,Good,3,
1364,2026-09-15 23:40:02.487,GW-LINE-B,mtc01.tempAvg,Good,992.994,
1365,2026-09-15 23:40:02.493,GW-LINE-B,dry01.dewPoint,Good,-34,
1366,2026-09-15 23:40:02.493,GW-LINE-B,dry01.materialLevel,Good,82,
1367,2026-09-15 23:40:02.493,GW-LINE-B,dry01.fanCurrent,Good,2,
1368,2026-09-15 23:40:02.494,GW-LINE-B,dry01.levelTrend,Good,-0.2122606,
1369,2026-09-15 23:40:02.499,GW-LINE-B,rob01.posZ,Good,1,
1370,2026-09-15 23:40:02.499,GW-LINE-B,rob01.trajectory,Good,-0.06779745,
1371,2026-09-15 23:40:02.529,EM-01,em01.totalEnergy,Good,22.78,
1372,2026-09-15 23:40:02.529,EM-01,em01.forwardEnergy,Good,22.78,
1373,2026-09-15 23:40:02.529,EM-01,em01.voltageB,Good,377,
1374,2026-09-15 23:40:02.529,EM-01,em01.voltageC,Good,377,
1375,2026-09-15 23:40:02.529,EM-01,em01.currentA,Good,125.5,
1376,2026-09-15 23:40:02.529,EM-01,em01.activePower,Good,131,
1377,2026-09-15 23:40:02.529,EM-01,em01.reactivePower,Good,25,
1378,2026-09-15 23:40:02.529,EM-01,em01.powerFactor,Good,0.871,
1379,2026-09-15 23:40:02.529,EM-01,em01.frequency,Good,50.01,
1380,2026-09-15 23:40:02.529,EM-01,em01.demand,Good,131,
1381,2026-09-15 23:40:02.529,EM-01,em01.energyF64,Good,0.2315,
1382,2026-09-15 23:40:02.529,EM-01,em01.unbalance,Good,1.578947,
1383,2026-09-15 23:40:02.536,ENV-01,env01.dewPoint,Good,17.1,
1384,2026-09-15 23:40:02.536,ENV-01,env01.noise,Good,78,
