seq,host_time,device,point,quality,value,reason
2733,2026-09-15 23:35:07.965,ENV-01,env01.runSeconds,Good,11609,
2734,2026-09-15 23:35:07.965,ENV-01,env01.sampleTime,Good,09/15/2026 23:35:07,
2735,2026-09-15 23:35:07.967,GW-LINE-B,mtc01.tempDeviation,Good,-0.5,
2736,2026-09-15 23:35:07.967,EM-01,em01.readTime,Good,09/15/2026 23:35:07,
2737,2026-09-15 23:35:07.973,GW-LINE-B,dry01.drySeconds,Good,10985,
2738,2026-09-15 23:35:07.973,GW-LINE-B,dry01.energyTotal,Good,1.77980555555557,
2740,2026-09-15 23:35:07.974,ENV-01,env01.tempDeviation,Good,0,
2739,2026-09-15 23:35:07.974,GW-LINE-B,dry01.dewDeviation,Good,0,
2741,2026-09-15 23:35:07.980,GW-LINE-B,rob01.runSeconds,Good,11609,
2742,2026-09-15 23:35:07.982,GW-LINE-B,rob01.energyTotal,Good,1.61630555555553,
2743,2026-09-15 23:35:07.984,GW-LINE-B,rob01.posDeviation,Good,0,
2744,2026-09-15 23:35:08.004,EM-01,em01.totalEnergy,Good,3601.19,
2745,2026-09-15 23:35:08.004,EM-01,em01.forwardEnergy,Good,3601.19,
2746,2026-09-15 23:35:08.004,EM-01,em01.voltageA,Good,383,
2747,2026-09-15 23:35:08.004,EM-01,em01.voltageB,Good,379,
2748,2026-09-15 23:35:08.004,EM-01,em01.voltageC,Good,380,
2749,2026-09-15 23:35:08.004,EM-01,em01.currentA,Good,205.5,
2750,2026-09-15 23:35:08.004,EM-01,em01.activePower,Good,105,
2751,2026-09-15 23:35:08.004,EM-01,em01.reactivePower,Good,33,
2752,2026-09-15 23:35:08.004,EM-01,em01.powerFactor,Good,0.898,
2753,2026-09-15 23:35:08.004,EM-01,em01.frequency,Good,49.93,
2754,2026-09-15 23:35:08.004,EM-01,em01.demand,Good,105,
2755,2026-09-15 23:35:08.004,EM-01,em01.energyF64,Good,36.5611388888889,
2756,2026-09-15 23:35:08.004,EM-01,em01.unbalance,Good,1.052632,
2757,2026-09-15 23:35:08.009,ENV-01,env01.humidity,Good,57,
2758,2026-09-15 23:35:08.009,ENV-01,env01.dewPoint,Good,15.5,
2759,2026-09-15 23:35:08.009,ENV-01,env01.noise,Good,74,
2760,2026-09-15 23:35:08.009,ENV-01,env01.pm25,Good,45,
2761,2026-09-15 23:35:08.009,ENV-01,env01.pressureDiff,Good,-2,
2762,2026-09-15 23:35:08.009,ENV-01,env01.illuminance,Good,324,
2763,2026-09-15 23:35:08.009,ENV-01,env01.tempFluctuation,Good,12.37148,
2764,2026-09-15 23:35:08.016,GW-LINE-B,mtc01.actualTemp,Good,99.5,
2765,2026-09-15 23:35:08.016,GW-LINE-B,mtc01.pumpPressure,Good,4,
2766,2026-09-15 23:35:08.016,GW-LINE-B,mtc01.pumpFlow,Good,16,
2767,2026-09-15 23:35:08.016,GW-LINE-B,mtc01.pumpCurrent,Good,5.1,
2768,2026-09-15 23:35:08.016,GW-LINE-B,mtc01.heatPower,Good,3,
2769,2026-09-15 23:35:08.016,GW-LINE-B,mtc01.outletTemp,Good,100,
2770,2026-09-15 23:35:08.016,GW-LINE-B,mtc01.tempAvg,Good,994.6513,
2771,2026-09-15 23:35:08.025,GW-LINE-B,dry01.dewPoint,Good,-35,
2772,2026-09-15 23:35:08.025,GW-LINE-B,dry01.heatPower,Good,6,
2773,2026-09-15 23:35:08.025,GW-LINE-B,dry01.fanCurrent,Good,0.8,
2774,2026-09-15 23:35:08.026,GW-LINE-B,dry01.levelTrend,Good,-4.886755,
2775,2026-09-15 23:35:08.032,GW-LINE-B,rob01.posX,Good,0,
2776,2026-09-15 23:35:08.032,GW-LINE-B,rob01.posY,Good,399,
2777,2026-09-15 23:35:08.032,GW-LINE-B,rob01.posZ,Good,200,
2778,2026-09-15 23:35:08.032,GW-LINE-B,rob01.trajectory,Good,-0.03857456,
2779,2026-09-15 23:35:08.218,IM-01,im01.prodTime,Good,09/15/2026 23:35:08,
2780,2026-09-15 23:35:08.703,IM-01,im01.moldTemp,Good,84.6,
2781,2026-09-15 23:35:08.703,IM-01,im01.energyTotal,Good,1.42166666666713,
2782,2026-09-15 23:35:09.005,EM-01,em01.totalEnergy,Good,3604.21,
2783,2026-09-15 23:35:09.005,EM-01,em01.forwardEnergy,Good,3604.21,
2784,2026-09-15 23:35:09.005,EM-01,em01.voltageA,Good,382,
2785,2026-09-15 23:35:09.005,EM-01,em01.voltageB,Good,385,
2786,2026-09-15 23:35:09.005,EM-01,em01.voltageC,Good,374,
2787,2026-09-15 23:35:09.005,EM-01,em01.currentA,Good,133.2,
2788,2026-09-15 23:35:09.005,EM-01,em01.activePower,Good,94,
2789,2026-09-15 23:35:09.005,EM-01,em01.reactivePower,Good,40,
2790,2026-09-15 23:35:09.005,EM-01,em01.powerFactor,Good,0.873,
2791,2026-09-15 23:35:09.005,EM-01,em01.frequency,Good,50.06,
2792,2026-09-15 23:35:09.005,EM-01,em01.demand,Good,94,
2793,2026-09-15 23:35:09.005,EM-01,em01.energyF64,Good,36.59175,
2794,2026-09-15 23:35:09.005,EM-01,em01.unbalance,Good,2.894737,
2795,2026-09-15 23:35:09.010,ENV-01,env01.humidity,Good,58,
2796,2026-09-15 23:35:09.010,ENV-01,env01.dewPoint,Good,15.7,
2797,2026-09-15 23:35:09.010,ENV-01,env01.noise,Good,75,
2798,2026-09-15 23:35:09.010,ENV-01,env01.pm25,Good,47,
2799,2026-09-15 23:35:09.010,ENV-01,env01.pressureDiff,Good,6,
2800,2026-09-15 23:35:09.010,ENV-01,env01.illuminance,Good,344,
2801,2026-09-15 23:35:09.010,ENV-01,env01.tempFluctuation,Good,12.79503,
2802,2026-09-15 23:35:09.016,GW-LINE-B,mtc01.pumpCurrent,Good,4.6,
2803,2026-09-15 23:35:09.016,GW-LINE-B,mtc01.heatPower,Good,5,
2804,2026-09-15 23:35:09.016,GW-LINE-B,mtc01.tempAvg,Good,994.944,
2805,2026-09-15 23:35:09.024,GW-LINE-B,dry01.dewPoint,Good,-35.3,
2806,2026-09-15 23:35:09.024,GW-LINE-B,dry01.materialLevel,Good,35,
2807,2026-09-15 23:35:09.024,GW-LINE-B,dry01.heatPower,Good,4,
2808,2026-09-15 23:35:09.024,GW-LINE-B,dry01.fanCurrent,Good,1.3,
2809,2026-09-15 23:35:09.025,GW-LINE-B,dry01.levelTrend,Good,-4.917841,
2810,2026-09-15 23:35:09.031,GW-LINE-B,rob01.cycleTime,Good,2.8,
2811,2026-09-15 23:35:09.031,GW-LINE-B,rob01.posY,Good,396,
2812,2026-09-15 23:35:09.031,GW-LINE-B,rob01.posZ,Good,196,
2813,2026-09-15 23:35:09.031,GW-LINE-B,rob01.trajectory,Good,0.1072313,
2814,2026-09-15 23:35:09.219,IM-01,im01.prodTime,Good,09/15/2026 23:35:09,
2815,2026-09-15 23:35:09.703,IM-01,im01.moldTemp,Good,84.5,
2816,2026-09-15 23:35:09.703,IM-01,im01.energyTotal,Good,1.42250000000047,
2817,2026-09-15 23:35:10.004,EM-01,em01.totalEnergy,Good,3607.31,
2818,2026-09-15 23:35:10.004,EM-01,em01.forwardEnergy,Good,3607.31,
2819,2026-09-15 23:35:10.004,EM-01,em01.voltageA,Good,379,
2820,2026-09-15 23:35:10.004,EM-01,em01.voltageB,Good,383,
2821,2026-09-15 23:35:10.004,EM-01,em01.voltageC,Good,380,
2822,2026-09-15 23:35:10.004,EM-01,em01.currentA,Good,220.2,
2823,2026-09-15 23:35:10.004,EM-01,em01.activePower,Good,114,
2824,2026-09-15 23:35:10.004,EM-01,em01.reactivePower,Good,26,
2825,2026-09-15 23:35:10.004,EM-01,em01.powerFactor,Good,0.919,
2826,2026-09-15 23:35:10.004,EM-01,em01.frequency,Good,49.98,
2827,2026-09-15 23:35:10.004,EM-01,em01.demand,Good,114,
2828,2026-09-15 23:35:10.004,EM-01,em01.energyF64,Good,36.62325,
2829,2026-09-15 23:35:10.004,EM-01,em01.unbalance,Good,1.052632,
2830,2026-09-15 23:35:10.011,ENV-01,env01.roomTemp,Good,23.9,
2831,2026-09-15 23:35:10.011,ENV-01,env01.noise,Good,78,
2832,2026-09-15 23:35:10.011,ENV-01,env01.pm25,Good,48,
2833,2026-09-15 23:35:10.011,ENV-01,env01.pressureDiff,Good,9,
2834,2026-09-15 23:35:10.011,ENV-01,env01.illuminance,Good,331,
2835,2026-09-15 23:35:10.011,ENV-01,env01.tempFluctuation,Good,12.17115,
2836,2026-09-15 23:35:10.017,GW-LINE-B,mtc01.actualTemp,Good,99.2,
2837,2026-09-15 23:35:10.017,GW-LINE-B,mtc01.pumpPressure,Good,5,
2838,2026-09-15 23:35:10.017,GW-LINE-B,mtc01.pumpFlow,Good,30,
2839,2026-09-15 23:35:10.017,GW-LINE-B,mtc01.pumpCurrent,Good,3.2,
2840,2026-09-15 23:35:10.017,GW-LINE-B,mtc01.heatPower,Good,8,
2841,2026-09-15 23:35:10.017,GW-LINE-B,mtc01.outletTemp,Good,99.7,
2842,2026-09-15 23:35:10.017,GW-LINE-B,mtc01.tempAvg,Good,992.0911,
2843,2026-09-15 23:35:10.025,GW-LINE-B,dry01.dewPoint,Good,-34.6,
2844,2026-09-15 23:35:10.025,GW-LINE-B,dry01.heatPower,Good,5,
2845,2026-09-15 23:35:10.025,GW-LINE-B,dry01.fanCurrent,Good,1.9,
2846,2026-09-15 23:35:10.027,GW-LINE-B,dry01.levelTrend,Good,-4.945434,
2847,2026-09-15 23:35:10.031,GW-LINE-B,rob01.inPlace,Good,True,
2848,2026-09-15 23:35:10.032,GW-LINE-B,rob01.cycleTime,Good,2.7,
2849,2026-09-15 23:35:10.032,GW-LINE-B,rob01.totalPicks,Good,38,
2850,2026-09-15 23:35:10.032,GW-LINE-B,rob01.successPicks,Good,38,
2851,2026-09-15 23:35:10.032,GW-LINE-B,rob01.posX,Good,8,
2852,2026-09-15 23:35:10.032,GW-LINE-B,rob01.posY,Good,8,
2853,2026-09-15 23:35:10.032,GW-LINE-B,rob01.posZ,Good,8,
2854,2026-09-15 23:35:10.032,GW-LINE-B,rob01.gripState,Good,0,
2855,2026-09-15 23:35:10.032,GW-LINE-B,rob01.trajectory,Good,8.250493,
2856,2026-09-15 23:35:10.220,IM-01,im01.prodTime,Good,09/15/2026 23:35:10,
2857,2026-09-15 23:35:10.704,IM-01,im01.moldTemp,Good,84.6,
2858,2026-09-15 23:35:10.704,IM-01,im01.oilTemp,Good,44.6,
2859,2026-09-15 23:35:10.704,IM-01,im01.energyTotal,Good,1.4233333333338,
2860,2026-09-15 23:35:11.004,EM-01,em01.totalEnergy,Good,3610.44,
2861,2026-09-15 23:35:11.004,EM-01,em01.forwardEnergy,Good,3610.44,
2862,2026-09-15 23:35:11.004,EM-01,em01.voltageA,Good,380,
2863,2026-09-15 23:35:11.004,EM-01,em01.voltageB,Good,384,
2864,2026-09-15 23:35:11.004,EM-01,em01.voltageC,Good,376,
2865,2026-09-15 23:35:11.004,EM-01,em01.currentA,Good,191.9,
2866,2026-09-15 23:35:11.004,EM-01,em01.activePower,Good,113,
2867,2026-09-15 23:35:11.004,EM-01,em01.reactivePower,Good,33,
2868,2026-09-15 23:35:11.004,EM-01,em01.powerFactor,Good,0.867,
2869,2026-09-15 23:35:11.004,EM-01,em01.frequency,Good,50.02,
2870,2026-09-15 23:35:11.004,EM-01,em01.demand,Good,113,
2871,2026-09-15 23:35:11.004,EM-01,em01.energyF64,Good,36.6549166666667,
2872,2026-09-15 23:35:11.004,EM-01,em01.unbalance,Good,2.105263,
2873,2026-09-15 23:35:11.011,ENV-01,env01.humidity,Good,59,
2874,2026-09-15 23:35:11.011,ENV-01,env01.noise,Good,76,
2875,2026-09-15 23:35:11.011,ENV-01,env01.pm25,Good,34,
2876,2026-09-15 23:35:11.011,ENV-01,env01.pressureDiff,Good,-3,
2877,2026-09-15 23:35:11.011,ENV-01,env01.illuminance,Good,425,
2878,2026-09-15 23:35:11.011,ENV-01,env01.tempFluctuation,Good,12.49869,
2879,2026-09-15 23:35:11.018,GW-LINE-B,mtc01.actualTemp,Good,99.5,
2880,2026-09-15 23:35:11.018,GW-LINE-B,mtc01.pumpPressure,Good,4,
2881,2026-09-15 23:35:11.018,GW-LINE-B,mtc01.pumpFlow,Good,27,
2882,2026-09-15 23:35:11.018,GW-LINE-B,mtc01.pumpCurrent,Good,3.4,
2883,2026-09-15 23:35:11.018,GW-LINE-B,mtc01.heatPower,Good,7,
2884,2026-09-15 23:35:11.018,GW-LINE-B,mtc01.outletTemp,Good,100,
2885,2026-09-15 23:35:11.018,GW-LINE-B,mtc01.tempAvg,Good,994.5563,
2886,2026-09-15 23:35:11.026,GW-LINE-B,dry01.dewPoint,Good,-34.8,
2887,2026-09-15 23:35:11.026,GW-LINE-B,dry01.heatPower,Good,7,
2888,2026-09-15 23:35:11.028,GW-LINE-B,dry01.levelTrend,Good,-4.983636,
2889,2026-09-15 23:35:11.034,GW-LINE-B,rob01.cycleTime,Good,3.2,
2890,2026-09-15 23:35:11.034,GW-LINE-B,rob01.trajectory,Good,7.928576,
2891,2026-09-15 23:35:11.221,IM-01,im01.prodTime,Good,09/15/2026 23:35:11,
2892,2026-09-15 23:35:11.705,IM-01,im01.moldTemp,Good,84.5,
2893,2026-09-15 23:35:11.705,IM-01,im01.oilTemp,Good,44.7,
2894,2026-09-15 23:35:11.705,IM-01,im01.energyTotal,Good,1.42416666666713,
2895,2026-09-15 23:35:12.005,EM-01,em01.totalEnergy,Good,3613.36,
2896,2026-09-15 23:35:12.005,EM-01,em01.forwardEnergy,Good,3613.36,
2897,2026-09-15 23:35:12.005,EM-01,em01.voltageA,Good,378,
2898,2026-09-15 23:35:12.005,EM-01,em01.voltageB,Good,386,
2899,2026-09-15 23:35:12.005,EM-01,em01.voltageC,Good,384,
2900,2026-09-15 23:35:12.005,EM-01,em01.currentA,Good,207.6,
2901,2026-09-15 23:35:12.005,EM-01,em01.activePower,Good,100,
2902,2026-09-15 23:35:12.005,EM-01,em01.reactivePower,Good,25,
2903,2026-09-15 23:35:12.005,EM-01,em01.powerFactor,Good,0.92,
2904,2026-09-15 23:35:12.005,EM-01,em01.frequency,Good,49.92,
2905,2026-09-15 23:35:12.005,EM-01,em01.demand,Good,100,
2906,2026-09-15 23:35:12.005,EM-01,em01.energyF64,Good,36.6845277777778,
2907,2026-09-15 23:35:12.012,ENV-01,env01.roomTemp,Good,23.8,
2908,2026-09-15 23:35:12.012,ENV-01,env01.noise,Good,73,
2909,2026-09-15 23:35:12.012,ENV-01,env01.pm25,Good,45,
2910,2026-09-15 23:35:12.012,ENV-01,env01.pressureDiff,Good,1,
2911,2026-09-15 23:35:12.012,ENV-01,env01.illuminance,Good,438,
2912,2026-09-15 23:35:12.012,ENV-01,env01.tempFluctuation,Good,12.20524,
2913,2026-09-15 23:35:12.018,GW-LINE-B,mtc01.actualTemp,Good,99.6,
2914,2026-09-15 23:35:12.018,GW-LINE-B,mtc01.pumpPressure,Good,3,
2915,2026-09-15 23:35:12.018,GW-LINE-B,mtc01.pumpFlow,Good,33,
2916,2026-09-15 23:35:12.018,GW-LINE-B,mtc01.pumpCurrent,Good,3.3,
2917,2026-09-15 23:35:12.018,GW-LINE-B,mtc01.heatPower,Good,4,
2918,2026-09-15 23:35:12.018,GW-LINE-B,mtc01.outletTemp,Good,100.1,
2919,2026-09-15 23:35:12.018,GW-LINE-B,mtc01.tempAvg,Good,995.8791,
2920,2026-09-15 23:35:12.026,GW-LINE-B,dry01.materialLevel,Good,34,
2921,2026-09-15 23:35:12.026,GW-LINE-B,dry01.heatPower,Good,6,
2922,2026-09-15 23:35:12.026,GW-LINE-B,dry01.fanCurrent,Good,1.7,
2923,2026-09-15 23:35:12.028,GW-LINE-B,dry01.levelTrend,Good,-5.012648,
2924,2026-09-15 23:35:12.034,GW-LINE-B,rob01.cycleTime,Good,2.8,
2925,2026-09-15 23:35:12.034,GW-LINE-B,rob01.trajectory,Good,7.914229,
2926,2026-09-15 23:35:12.221,IM-01,im01.prodTime,Good,09/15/2026 23:35:12,
2927,2026-09-15 23:35:12.693,IM-01,im01.clampForceDev,Good,-32,
2928,2026-09-15 23:35:12.705,IM-01,im01.oilTemp,Good,44.6,
2929,2026-09-15 23:35:12.705,IM-01,im01.energyTotal,Good,1.42500000000047,
2931,2026-09-15 23:35:12.965,EM-01,em01.readTime,Good,09/15/2026 23:35:12,
2930,2026-09-15 23:35:12.965,GW-LINE-B,mtc01.runSeconds,Good,11659,
2932,2026-09-15 23:35:12.965,GW-LINE-B,mtc01.energyTotal,Good,1.73311111111112,
2933,2026-09-15 23:35:12.967,GW-LINE-B,mtc01.tempDeviation,Good,-0.2,
2934,2026-09-15 23:35:12.971,ENV-01,env01.runSeconds,Good,11659,
2935,2026-09-15 23:35:12.971,ENV-01,env01.sampleTime,Good,09/15/2026 23:35:12,
2936,2026-09-15 23:35:12.973,GW-LINE-B,dry01.drySeconds,Good,11035,
2937,2026-09-15 23:35:12.973,GW-LINE-B,dry01.energyTotal,Good,1.78780555555557,
2938,2026-09-15 23:35:12.975,GW-LINE-B,dry01.dewDeviation,Good,-0.2,
2939,2026-09-15 23:35:12.975,ENV-01,env01.tempDeviation,Good,-0.2,
2940,2026-09-15 23:35:12.982,GW-LINE-B,rob01.runSeconds,Good,11659,
2941,2026-09-15 23:35:12.984,GW-LINE-B,rob01.energyTotal,Good,1.62349999999997,
2942,2026-09-15 23:35:12.985,GW-LINE-B,rob01.posDeviation,Good,-92,
2943,2026-09-15 23:35:13.005,EM-01,em01.totalEnergy,Good,3616.41,
2944,2026-09-15 23:35:13.005,EM-01,em01.forwardEnergy,Good,3616.41,
2945,2026-09-15 23:35:13.005,EM-01,em01.voltageA,Good,379,
2946,2026-09-15 23:35:13.005,EM-01,em01.voltageB,Good,377,
2947,2026-09-15 23:35:13.005,EM-01,em01.voltageC,Good,380,
2948,2026-09-15 23:35:13.005,EM-01,em01.currentA,Good,178.5,
2949,2026-09-15 23:35:13.005,EM-01,em01.activePower,Good,111,
2950,2026-09-15 23:35:13.005,EM-01,em01.reactivePower,Good,33,
2951,2026-09-15 23:35:13.005,EM-01,em01.powerFactor,Good,0.895,
2952,2026-09-15 23:35:13.005,EM-01,em01.frequency,Good,49.97,
2953,2026-09-15 23:35:13.005,EM-01,em01.demand,Good,111,
2954,2026-09-15 23:35:13.005,EM-01,em01.energyF64,Good,36.7155277777778,
2955,2026-09-15 23:35:13.005,EM-01,em01.unbalance,Good,0.7894737,
2956,2026-09-15 23:35:13.013,ENV-01,env01.humidity,Good,58,
2957,2026-09-15 23:35:13.013,ENV-01,env01.dewPoint,Good,15.5,
2958,2026-09-15 23:35:13.013,ENV-01,env01.noise,Good,70,
2959,2026-09-15 23:35:13.013,ENV-01,env01.pm25,Good,48,
2960,2026-09-15 23:35:13.013,ENV-01,env01.pressureDiff,Good,6,
2961,2026-09-15 23:35:13.013,ENV-01,env01.illuminance,Good,359,
2962,2026-09-15 23:35:13.013,ENV-01,env01.tempFluctuation,Good,11.53513,
2963,2026-09-15 23:35:13.019,GW-LINE-B,mtc01.actualTemp,Good,99.8,
2964,2026-09-15 23:35:13.019,GW-LINE-B,mtc01.pumpPressure,Good,5,
2965,2026-09-15 23:35:13.019,GW-LINE-B,mtc01.pumpFlow,Good,32,
2966,2026-09-15 23:35:13.019,GW-LINE-B,mtc01.pumpCurrent,Good,5.7,
2967,2026-09-15 23:35:13.019,GW-LINE-B,mtc01.heatPower,Good,5,
2968,2026-09-15 23:35:13.019,GW-LINE-B,mtc01.outletTemp,Good,100.3,
2969,2026-09-15 23:35:13.019,GW-LINE-B,mtc01.tempAvg,Good,998.0146,
2970,2026-09-15 23:35:13.026,GW-LINE-B,dry01.dewPoint,Good,-35.2,
2971,2026-09-15 23:35:13.026,GW-LINE-B,dry01.heatPower,Good,7,
2972,2026-09-15 23:35:13.026,GW-LINE-B,dry01.fanCurrent,Good,1.6,
2973,2026-09-15 23:35:13.028,GW-LINE-B,dry01.levelTrend,Good,-5.048601,
2974,2026-09-15 23:35:13.033,GW-LINE-B,rob01.cycleTime,Good,3.1,
2975,2026-09-15 23:35:13.033,GW-LINE-B,rob01.trajectory,Good,8.080323,
2976,2026-09-15 23:35:13.222,IM-01,im01.prodTime,Good,09/15/2026 23:35:13,
2977,2026-09-15 23:35:13.706,IM-01,im01.oilTemp,Good,44.4,
2978,2026-09-15 23:35:13.706,IM-01,im01.energyTotal,Good,1.4258333333338,
2979,2026-09-15 23:35:14.006,EM-01,em01.totalEnergy,Good,3619.36,
2980,2026-09-15 23:35:14.006,EM-01,em01.forwardEnergy,Good,3619.36,
2981,2026-09-15 23:35:14.006,EM-01,em01.voltageA,Good,381,
2982,2026-09-15 23:35:14.006,EM-01,em01.voltageB,Good,383,
2983,2026-09-15 23:35:14.006,EM-01,em01.voltageC,Good,381,
2984,2026-09-15 23:35:14.006,EM-01,em01.currentA,Good,128.5,
2985,2026-09-15 23:35:14.006,EM-01,em01.activePower,Good,100,
2986,2026-09-15 23:35:14.006,EM-01,em01.reactivePower,Good,22,
2987,2026-09-15 23:35:14.006,EM-01,em01.powerFactor,Good,0.928,
2988,2026-09-15 23:35:14.006,EM-01,em01.frequency,Good,49.91,
2989,2026-09-15 23:35:14.006,EM-01,em01.demand,Good,100,
2990,2026-09-15 23:35:14.006,EM-01,em01.energyF64,Good,36.7456111111111,
2991,2026-09-15 23:35:14.006,EM-01,em01.unbalance,Good,0.5263158,
2992,2026-09-15 23:35:14.014,ENV-01,env01.humidity,Good,57,
2993,2026-09-15 23:35:14.014,ENV-01,env01.dewPoint,Good,15.4,
2994,2026-09-15 23:35:14.014,ENV-01,env01.noise,Good,78,
2995,2026-09-15 23:35:14.014,ENV-01,env01.pm25,Good,45,
2996,2026-09-15 23:35:14.014,ENV-01,env01.pressureDiff,Good,7,
2997,2026-09-15 23:35:14.014,ENV-01,env01.illuminance,Good,463,
2998,2026-09-15 23:35:14.014,ENV-01,env01.tempFluctuation,Good,11.58233,
2999,2026-09-15 23:35:14.020,GW-LINE-B,mtc01.actualTemp,Good,99.4,
3000,2026-09-15 23:35:14.020,GW-LINE-B,mtc01.pumpPressure,Good,4,
3001,2026-09-15 23:35:14.020,GW-LINE-B,mtc01.pumpFlow,Good,40,
3002,2026-09-15 23:35:14.020,GW-LINE-B,mtc01.pumpCurrent,Good,4.2,
3003,2026-09-15 23:35:14.020,GW-LINE-B,mtc01.heatPower,Good,7,
3004,2026-09-15 23:35:14.020,GW-LINE-B,mtc01.outletTemp,Good,99.9,
3005,2026-09-15 23:35:14.020,GW-LINE-B,mtc01.tempAvg,Good,993.9063,
3006,2026-09-15 23:35:14.027,GW-LINE-B,dry01.heatPower,Good,3,
3007,2026-09-15 23:35:14.027,GW-LINE-B,dry01.fanCurrent,Good,1.5,
3008,2026-09-15 23:35:14.029,GW-LINE-B,dry01.levelTrend,Good,-5.085352,
3009,2026-09-15 23:35:14.035,GW-LINE-B,rob01.cycleTime,Good,2.8,
3010,2026-09-15 23:35:14.035,GW-LINE-B,rob01.trajectory,Good,7.769675,
3011,2026-09-15 23:35:14.223,IM-01,im01.prodTime,Good,09/15/2026 23:35:14,
3012,2026-09-15 23:35:14.706,IM-01,im01.oilTemp,Good,44.3,
3013,2026-09-15 23:35:14.706,IM-01,im01.energyTotal,Good,1.42666666666714,
3014,2026-09-15 23:35:15.006,EM-01,em01.totalEnergy,Good,3622.56,
3015,2026-09-15 23:35:15.006,EM-01,em01.forwardEnergy,Good,3622.56,
3016,2026-09-15 23:35:15.006,EM-01,em01.voltageA,Good,376,
3017,2026-09-15 23:35:15.006,EM-01,em01.voltageB,Good,377,
3018,2026-09-15 23:35:15.006,EM-01,em01.voltageC,Good,376,
3019,2026-09-15 23:35:15.006,EM-01,em01.currentA,Good,217.8,
3020,2026-09-15 23:35:15.006,EM-01,em01.activePower,Good,99,
3021,2026-09-15 23:35:15.006,EM-01,em01.reactivePower,Good,38,
3022,2026-09-15 23:35:15.006,EM-01,em01.powerFactor,Good,0.94,
3023,2026-09-15 23:35:15.006,EM-01,em01.frequency,Good,49.99,
3024,2026-09-15 23:35:15.006,EM-01,em01.demand,Good,99,
3025,2026-09-15 23:35:15.006,EM-01,em01.energyF64,Good,36.7780833333334,
3026,2026-09-15 23:35:15.006,EM-01,em01.unbalance,Good,0.2631579,
3027,2026-09-15 23:35:15.014,ENV-01,env01.roomTemp,Good,23.9,
3028,2026-09-15 23:35:15.014,ENV-01,env01.noise,Good,76,
3029,2026-09-15 23:35:15.014,ENV-01,env01.pm25,Good,42,
3030,2026-09-15 23:35:15.014,ENV-01,env01.pressureDiff,Good,0,
3031,2026-09-15 23:35:15.014,ENV-01,env01.illuminance,Good,383,
3032,2026-09-15 23:35:15.014,ENV-01,env01.tempFluctuation,Good,12.30458,
3033,2026-09-15 23:35:15.020,GW-LINE-B,mtc01.actualTemp,Good,99.5,
3034,2026-09-15 23:35:15.020,GW-LINE-B,mtc01.pumpPressure,Good,3,
3035,2026-09-15 23:35:15.020,GW-LINE-B,mtc01.pumpFlow,Good,19,
3036,2026-09-15 23:35:15.020,GW-LINE-B,mtc01.pumpCurrent,Good,5.3,
3037,2026-09-15 23:35:15.020,GW-LINE-B,mtc01.heatPower,Good,5,
3038,2026-09-15 23:35:15.020,GW-LINE-B,mtc01.outletTemp,Good,100,
3039,2026-09-15 23:35:15.020,GW-LINE-B,mtc01.tempAvg,Good,995.0574,
3040,2026-09-15 23:35:15.028,GW-LINE-B,dry01.dewPoint,Good,-34.8,
3041,2026-09-15 23:35:15.028,GW-LINE-B,dry01.materialLevel,Good,33,
3042,2026-09-15 23:35:15.028,GW-LINE-B,dry01.heatPower,Good,6,
3043,2026-09-15 23:35:15.028,GW-LINE-B,dry01.fanCurrent,Good,0.8,
3044,2026-09-15 23:35:15.030,GW-LINE-B,dry01.levelTrend,Good,-5.112771,
3045,2026-09-15 23:35:15.036,GW-LINE-B,rob01.cycleTime,Good,2.9,
3046,2026-09-15 23:35:15.036,GW-LINE-B,rob01.trajectory,Good,8.261045,
3047,2026-09-15 23:35:15.225,IM-01,im01.prodTime,Good,09/15/2026 23:35:15,
3048,2026-09-15 23:35:15.706,IM-01,im01.oilTemp,Good,44.6,
3049,2026-09-15 23:35:15.706,IM-01,im01.energyTotal,Good,1.42750000000047,
3050,2026-09-15 23:35:16.008,EM-01,em01.totalEnergy,Good,3625.45,
3051,2026-09-15 23:35:16.008,EM-01,em01.forwardEnergy,Good,3625.45,
3052,2026-09-15 23:35:16.008,EM-01,em01.voltageB,Good,382,
3053,2026-09-15 23:35:16.008,EM-01,em01.voltageC,Good,383,
3054,2026-09-15 23:35:16.008,EM-01,em01.currentA,Good,121.9,
3055,2026-09-15 23:35:16.008,EM-01,em01.activePower,Good,108,
3056,2026-09-15 23:35:16.008,EM-01,em01.reactivePower,Good,36,
3057,2026-09-15 23:35:16.008,EM-01,em01.powerFactor,Good,0.862,
3058,2026-09-15 23:35:16.008,EM-01,em01.frequency,Good,50.09,
3059,2026-09-15 23:35:16.008,EM-01,em01.demand,Good,108,
3060,2026-09-15 23:35:16.008,EM-01,em01.energyF64,Good,36.8075,
3061,2026-09-15 23:35:16.008,EM-01,em01.unbalance,Good,1.842105,
3062,2026-09-15 23:35:16.015,ENV-01,env01.roomTemp,Good,23.8,
3063,2026-09-15 23:35:16.015,ENV-01,env01.humidity,Good,55,
3064,2026-09-15 23:35:16.015,ENV-01,env01.dewPoint,Good,14.8,
3065,2026-09-15 23:35:16.015,ENV-01,env01.noise,Good,78,
3066,2026-09-15 23:35:16.015,ENV-01,env01.pm25,Good,37,
3067,2026-09-15 23:35:16.015,ENV-01,env01.pressureDiff,Good,7,
