seq,host_time,device,point,quality,value,reason
1026,2026-09-15 23:36:56.496,GW-LINE-B,mtc01.pumpCurrent,Good,3.9,
1027,2026-09-15 23:36:56.496,GW-LINE-B,mtc01.heatPower,Good,7,
1028,2026-09-15 23:36:56.496,GW-LINE-B,mtc01.outletTemp,Good,100.1,
1029,2026-09-15 23:36:56.496,GW-LINE-B,mtc01.tempAvg,Good,996.1788,
1030,2026-09-15 23:36:56.503,GW-LINE-B,dry01.dewPoint,Good,-34.6,
1031,2026-09-15 23:36:56.503,GW-LINE-B,dry01.heatPower,Good,6,
1032,2026-09-15 23:36:56.503,GW-LINE-B,dry01.fanCurrent,Good,1.3,
1033,2026-09-15 23:36:56.505,GW-LINE-B,dry01.levelTrend,Good,-1.165502,
1034,2026-09-15 23:36:56.511,GW-LINE-B,rob01.cycleTime,Good,3.1,
1035,2026-09-15 23:36:56.511,GW-LINE-B,rob01.trajectory,Good,8.14432,
1036,2026-09-15 23:36:57.460,GW-LINE-B,mtc01.runSeconds,Good,12704,
1037,2026-09-15 23:36:57.460,ENV-01,env01.runSeconds,Good,12704,
1038,2026-09-15 23:36:57.460,GW-LINE-B,mtc01.energyTotal,Good,1.89086111111112,
1039,2026-09-15 23:36:57.460,ENV-01,env01.sampleTime,Good,09/15/2026 23:36:57,
1040,2026-09-15 23:36:57.462,EM-01,em01.readTime,Good,09/15/2026 23:36:57,
1041,2026-09-15 23:36:57.468,GW-LINE-B,dry01.drySeconds,Good,12080,
1042,2026-09-15 23:36:57.468,GW-LINE-B,dry01.energyTotal,Good,1.94736111111113,
1043,2026-09-15 23:36:57.470,GW-LINE-B,dry01.dewDeviation,Good,0,
1044,2026-09-15 23:36:57.476,GW-LINE-B,rob01.runSeconds,Good,12704,
1045,2026-09-15 23:36:57.478,GW-LINE-B,rob01.energyTotal,Good,1.76824999999996,
1046,2026-09-15 23:36:57.482,EM-01,em01.totalEnergy,Good,3940.43,
1047,2026-09-15 23:36:57.482,EM-01,em01.forwardEnergy,Good,3940.43,
1048,2026-09-15 23:36:57.482,EM-01,em01.voltageA,Good,380,
1049,2026-09-15 23:36:57.482,EM-01,em01.voltageB,Good,383,
1050,2026-09-15 23:36:57.482,EM-01,em01.voltageC,Good,380,
1051,2026-09-15 23:36:57.482,EM-01,em01.currentA,Good,128.4,
1052,2026-09-15 23:36:57.482,EM-01,em01.activePower,Good,122,
1053,2026-09-15 23:36:57.482,EM-01,em01.reactivePower,Good,21,
1054,2026-09-15 23:36:57.482,EM-01,em01.powerFactor,Good,0.903,
1055,2026-09-15 23:36:57.482,EM-01,em01.frequency,Good,49.93,
1056,2026-09-15 23:36:57.482,EM-01,em01.demand,Good,122,
1057,2026-09-15 23:36:57.482,EM-01,em01.energyF64,Good,40.0041666666669,
1058,2026-09-15 23:36:57.482,EM-01,em01.unbalance,Good,0.7894737,
1059,2026-09-15 23:36:57.488,ENV-01,env01.roomTemp,Good,24,
1060,2026-09-15 23:36:57.488,ENV-01,env01.humidity,Good,54,
1061,2026-09-15 23:36:57.488,ENV-01,env01.dewPoint,Good,15,
1062,2026-09-15 23:36:57.488,ENV-01,env01.noise,Good,75,
1063,2026-09-15 23:36:57.488,ENV-01,env01.pm25,Good,52,
1064,2026-09-15 23:36:57.488,ENV-01,env01.pressureDiff,Good,7,
1065,2026-09-15 23:36:57.488,ENV-01,env01.illuminance,Good,463,
1066,2026-09-15 23:36:57.488,ENV-01,env01.tempFluctuation,Good,11.95306,
1067,2026-09-15 23:36:57.495,GW-LINE-B,mtc01.actualTemp,Good,99.3,
1068,2026-09-15 23:36:57.495,GW-LINE-B,mtc01.pumpPressure,Good,3,
1069,2026-09-15 23:36:57.495,GW-LINE-B,mtc01.pumpFlow,Good,35,
1070,2026-09-15 23:36:57.495,GW-LINE-B,mtc01.pumpCurrent,Good,5.4,
1071,2026-09-15 23:36:57.495,GW-LINE-B,mtc01.heatPower,Good,6,
1072,2026-09-15 23:36:57.495,GW-LINE-B,mtc01.outletTemp,Good,99.8,
1073,2026-09-15 23:36:57.495,GW-LINE-B,mtc01.tempAvg,Good,993.3724,
1074,2026-09-15 23:36:57.503,GW-LINE-B,dry01.dewPoint,Good,-35,
1075,2026-09-15 23:36:57.503,GW-LINE-B,dry01.heatPower,Good,8,
1076,2026-09-15 23:36:57.503,GW-LINE-B,dry01.fanCurrent,Good,1.9,
1077,2026-09-15 23:36:57.505,GW-LINE-B,dry01.levelTrend,Good,-1.196875,
1078,2026-09-15 23:36:57.510,GW-LINE-B,rob01.cycleTime,Good,2.7,
1079,2026-09-15 23:36:57.510,GW-LINE-B,rob01.trajectory,Good,8.018592,
1081,2026-09-15 23:36:57.560,IM-01,im01.moldCloseJog,Bad,,ss.reason.comm
1082,2026-09-15 23:36:57.560,IM-01,im01.start,Bad,,ss.reason.comm
1083,2026-09-15 23:36:57.560,IM-01,im01.stop,Bad,,ss.reason.comm
1084,2026-09-15 23:36:57.560,IM-01,im01.estop,Bad,,ss.reason.comm
1085,2026-09-15 23:36:58.482,EM-01,em01.totalEnergy,Good,3943.51,
1086,2026-09-15 23:36:58.482,EM-01,em01.forwardEnergy,Good,3943.51,
1087,2026-09-15 23:36:58.482,EM-01,em01.voltageA,Good,379,
1088,2026-09-15 23:36:58.482,EM-01,em01.voltageB,Good,382,
1089,2026-09-15 23:36:58.482,EM-01,em01.voltageC,Good,377,
1090,2026-09-15 23:36:58.482,EM-01,em01.currentA,Good,147.8,
1091,2026-09-15 23:36:58.482,EM-01,em01.activePower,Good,104,
1092,2026-09-15 23:36:58.482,EM-01,em01.reactivePower,Good,33,
1093,2026-09-15 23:36:58.482,EM-01,em01.powerFactor,Good,0.888,
1094,2026-09-15 23:36:58.482,EM-01,em01.frequency,Good,50.03,
1095,2026-09-15 23:36:58.482,EM-01,em01.demand,Good,104,
1096,2026-09-15 23:36:58.482,EM-01,em01.energyF64,Good,40.0354166666669,
1097,2026-09-15 23:36:58.482,EM-01,em01.unbalance,Good,1.315789,
1098,2026-09-15 23:36:58.488,ENV-01,env01.roomTemp,Good,23.8,
1099,2026-09-15 23:36:58.488,ENV-01,env01.humidity,Good,55,
1100,2026-09-15 23:36:58.488,ENV-01,env01.dewPoint,Good,14.9,
1101,2026-09-15 23:36:58.488,ENV-01,env01.noise,Good,71,
1102,2026-09-15 23:36:58.488,ENV-01,env01.pm25,Good,35,
1103,2026-09-15 23:36:58.488,ENV-01,env01.pressureDiff,Good,0,
1104,2026-09-15 23:36:58.488,ENV-01,env01.illuminance,Good,347,
1105,2026-09-15 23:36:58.488,ENV-01,env01.tempFluctuation,Good,11.45481,
1106,2026-09-15 23:36:58.496,GW-LINE-B,mtc01.actualTemp,Good,99.4,
1107,2026-09-15 23:36:58.496,GW-LINE-B,mtc01.pumpFlow,Good,37,
1108,2026-09-15 23:36:58.496,GW-LINE-B,mtc01.pumpCurrent,Good,5,
1109,2026-09-15 23:36:58.496,GW-LINE-B,mtc01.heatPower,Good,7,
1110,2026-09-15 23:36:58.496,GW-LINE-B,mtc01.outletTemp,Good,99.9,
1111,2026-09-15 23:36:58.496,GW-LINE-B,mtc01.tempAvg,Good,994.01,
1112,2026-09-15 23:36:58.504,GW-LINE-B,dry01.dewPoint,Good,-34.6,
1113,2026-09-15 23:36:58.504,GW-LINE-B,dry01.materialLevel,Good,72,
1114,2026-09-15 23:36:58.504,GW-LINE-B,dry01.heatPower,Good,4,
1115,2026-09-15 23:36:58.504,GW-LINE-B,dry01.fanCurrent,Good,0.8,
1116,2026-09-15 23:36:58.506,GW-LINE-B,dry01.levelTrend,Good,-1.226622,
1117,2026-09-15 23:36:58.511,GW-LINE-B,rob01.cycleTime,Good,3,
1118,2026-09-15 23:36:58.511,GW-LINE-B,rob01.trajectory,Good,7.954873,
1119,2026-09-15 23:36:59.482,EM-01,em01.totalEnergy,Good,3946.48,
1120,2026-09-15 23:36:59.482,EM-01,em01.forwardEnergy,Good,3946.48,
1121,2026-09-15 23:36:59.482,EM-01,em01.voltageB,Good,384,
1122,2026-09-15 23:36:59.482,EM-01,em01.voltageC,Good,379,
1123,2026-09-15 23:36:59.482,EM-01,em01.currentA,Good,190.5,
1124,2026-09-15 23:36:59.482,EM-01,em01.activePower,Good,110,
1125,2026-09-15 23:36:59.482,EM-01,em01.reactivePower,Good,27,
1126,2026-09-15 23:36:59.482,EM-01,em01.powerFactor,Good,0.883,
1127,2026-09-15 23:36:59.482,EM-01,em01.frequency,Good,49.98,
1128,2026-09-15 23:36:59.482,EM-01,em01.demand,Good,110,
1129,2026-09-15 23:36:59.482,EM-01,em01.energyF64,Good,40.0656111111114,
1130,2026-09-15 23:36:59.488,ENV-01,env01.humidity,Good,53,
1131,2026-09-15 23:36:59.488,ENV-01,env01.dewPoint,Good,14.5,
1132,2026-09-15 23:36:59.488,ENV-01,env01.noise,Good,77,
1133,2026-09-15 23:36:59.488,ENV-01,env01.pm25,Good,59,
1134,2026-09-15 23:36:59.488,ENV-01,env01.pressureDiff,Good,13,
1135,2026-09-15 23:36:59.488,ENV-01,env01.illuminance,Good,310,
1136,2026-09-15 23:36:59.488,ENV-01,env01.tempFluctuation,Good,11.96004,
1137,2026-09-15 23:36:59.496,GW-LINE-B,mtc01.actualTemp,Good,99.5,
1138,2026-09-15 23:36:59.496,GW-LINE-B,mtc01.pumpPressure,Good,5,
1139,2026-09-15 23:36:59.496,GW-LINE-B,mtc01.pumpFlow,Good,36,
1140,2026-09-15 23:36:59.496,GW-LINE-B,mtc01.pumpCurrent,Good,4.8,
1141,2026-09-15 23:36:59.496,GW-LINE-B,mtc01.heatPower,Good,6,
1142,2026-09-15 23:36:59.496,GW-LINE-B,mtc01.outletTemp,Good,100,
1143,2026-09-15 23:36:59.496,GW-LINE-B,mtc01.tempAvg,Good,995.1238,
1144,2026-09-15 23:36:59.503,GW-LINE-B,dry01.dewPoint,Good,-34.4,
1145,2026-09-15 23:36:59.503,GW-LINE-B,dry01.heatPower,Good,8,
1146,2026-09-15 23:36:59.503,GW-LINE-B,dry01.fanCurrent,Good,0.9,
1147,2026-09-15 23:36:59.505,GW-LINE-B,dry01.levelTrend,Good,-1.259375,
1148,2026-09-15 23:36:59.511,GW-LINE-B,rob01.trajectory,Good,8.154475,
1149,2026-09-15 23:37:00.482,EM-01,em01.totalEnergy,Good,3949.47,
1150,2026-09-15 23:37:00.482,EM-01,em01.forwardEnergy,Good,3949.47,
1151,2026-09-15 23:37:00.482,EM-01,em01.voltageB,Good,385,
1152,2026-09-15 23:37:00.482,EM-01,em01.voltageC,Good,374,
1153,2026-09-15 23:37:00.482,EM-01,em01.currentA,Good,173.6,
1154,2026-09-15 23:37:00.482,EM-01,em01.activePower,Good,114,
1155,2026-09-15 23:37:00.482,EM-01,em01.reactivePower,Good,21,
1156,2026-09-15 23:37:00.482,EM-01,em01.powerFactor,Good,0.931,
1157,2026-09-15 23:37:00.482,EM-01,em01.frequency,Good,49.91,
1158,2026-09-15 23:37:00.482,EM-01,em01.demand,Good,114,
1159,2026-09-15 23:37:00.482,EM-01,em01.energyF64,Good,40.0959444444447,
1160,2026-09-15 23:37:00.482,EM-01,em01.unbalance,Good,2.894737,
1161,2026-09-15 23:37:00.488,ENV-01,env01.humidity,Good,55,
1162,2026-09-15 23:37:00.488,ENV-01,env01.dewPoint,Good,14.8,
1163,2026-09-15 23:37:00.488,ENV-01,env01.noise,Good,70,
1164,2026-09-15 23:37:00.488,ENV-01,env01.pm25,Good,57,
1165,2026-09-15 23:37:00.488,ENV-01,env01.pressureDiff,Good,-2,
1166,2026-09-15 23:37:00.488,ENV-01,env01.illuminance,Good,356,
1167,2026-09-15 23:37:00.488,ENV-01,env01.tempFluctuation,Good,11.5435,
1168,2026-09-15 23:37:00.496,GW-LINE-B,mtc01.pumpPressure,Good,4,
1169,2026-09-15 23:37:00.496,GW-LINE-B,mtc01.pumpFlow,Good,35,
1170,2026-09-15 23:37:00.496,GW-LINE-B,mtc01.pumpCurrent,Good,3,
1171,2026-09-15 23:37:00.496,GW-LINE-B,mtc01.heatPower,Good,3,
1172,2026-09-15 23:37:00.496,GW-LINE-B,mtc01.tempAvg,Good,995.103,
1173,2026-09-15 23:37:00.504,GW-LINE-B,dry01.heatPower,Good,4,
1174,2026-09-15 23:37:00.504,GW-LINE-B,dry01.fanCurrent,Good,1.6,
1175,2026-09-15 23:37:00.505,GW-LINE-B,dry01.levelTrend,Good,-1.290091,
1176,2026-09-15 23:37:00.511,GW-LINE-B,rob01.cycleTime,Good,2.9,
1177,2026-09-15 23:37:00.511,GW-LINE-B,rob01.trajectory,Good,8.165237,
1179,2026-09-15 23:37:01.483,EM-01,em01.totalEnergy,Good,3952.49,
1180,2026-09-15 23:37:01.483,EM-01,em01.forwardEnergy,Good,3952.49,
1181,2026-09-15 23:37:01.483,EM-01,em01.voltageA,Good,376,
1182,2026-09-15 23:37:01.483,EM-01,em01.voltageB,Good,384,
1183,2026-09-15 23:37:01.483,EM-01,em01.voltageC,Good,384,
1184,2026-09-15 23:37:01.483,EM-01,em01.currentA,Good,219.3,
1185,2026-09-15 23:37:01.483,EM-01,em01.activePower,Good,120,
1186,2026-09-15 23:37:01.483,EM-01,em01.reactivePower,Good,20,
1187,2026-09-15 23:37:01.483,EM-01,em01.powerFactor,Good,0.86,
1188,2026-09-15 23:37:01.483,EM-01,em01.frequency,Good,50.07,
1189,2026-09-15 23:37:01.483,EM-01,em01.demand,Good,120,
1190,2026-09-15 23:37:01.483,EM-01,em01.energyF64,Good,40.1266111111114,
1191,2026-09-15 23:37:01.483,EM-01,em01.unbalance,Good,2.105263,
1192,2026-09-15 23:37:01.488,ENV-01,env01.humidity,Good,53,
1193,2026-09-15 23:37:01.488,ENV-01,env01.dewPoint,Good,14.6,
1194,2026-09-15 23:37:01.488,ENV-01,env01.noise,Good,72,
1195,2026-09-15 23:37:01.488,ENV-01,env01.pm25,Good,60,
1196,2026-09-15 23:37:01.488,ENV-01,env01.pressureDiff,Good,0,
1197,2026-09-15 23:37:01.488,ENV-01,env01.illuminance,Good,429,
1198,2026-09-15 23:37:01.488,ENV-01,env01.tempFluctuation,Good,11.87749,
1199,2026-09-15 23:37:01.497,GW-LINE-B,mtc01.actualTemp,Good,99.8,
1200,2026-09-15 23:37:01.497,GW-LINE-B,mtc01.pumpPressure,Good,2,
1201,2026-09-15 23:37:01.497,GW-LINE-B,mtc01.pumpFlow,Good,30,
1202,2026-09-15 23:37:01.497,GW-LINE-B,mtc01.pumpCurrent,Good,4.1,
1203,2026-09-15 23:37:01.497,GW-LINE-B,mtc01.heatPower,Good,7,
1204,2026-09-15 23:37:01.497,GW-LINE-B,mtc01.outletTemp,Good,100.3,
1205,2026-09-15 23:37:01.497,GW-LINE-B,mtc01.tempAvg,Good,997.5624,
1206,2026-09-15 23:37:01.505,GW-LINE-B,dry01.dewPoint,Good,-34.1,
1207,2026-09-15 23:37:01.505,GW-LINE-B,dry01.materialLevel,Good,71,
1208,2026-09-15 23:37:01.505,GW-LINE-B,dry01.heatPower,Good,5,
1209,2026-09-15 23:37:01.505,GW-LINE-B,dry01.fanCurrent,Good,1.2,
1210,2026-09-15 23:37:01.507,GW-LINE-B,dry01.levelTrend,Good,-1.32488,
1211,2026-09-15 23:37:01.512,GW-LINE-B,rob01.trajectory,Good,7.861217,
1213,2026-09-15 23:37:01.560,IM-01,im01.statusWord,Bad,,ss.reason.comm
1214,2026-09-15 23:37:01.560,IM-01,im01.alarmCode,Bad,,ss.reason.comm
1215,2026-09-15 23:37:01.560,IM-01,im01.totalMolds,Bad,,ss.reason.comm
1216,2026-09-15 23:37:01.560,IM-01,im01.goodParts,Bad,,ss.reason.comm
1217,2026-09-15 23:37:01.560,IM-01,im01.rejectParts,Bad,,ss.reason.comm
1218,2026-09-15 23:37:01.560,IM-01,im01.cycleTime,Bad,,ss.reason.comm
1219,2026-09-15 23:37:01.560,IM-01,im01.avgCycleTime,Bad,,ss.reason.comm
1220,2026-09-15 23:37:01.560,IM-01,im01.oee,Bad,,ss.reason.comm
1221,2026-09-15 23:37:01.560,IM-01,im01.stage,Bad,,ss.reason.comm
1222,2026-09-15 23:37:01.560,IM-01,im01.batchNo,Bad,,ss.reason.comm
1223,2026-09-15 23:37:01.560,IM-01,im01.prodTime,Bad,,ss.reason.comm
1224,2026-09-15 23:37:01.564,IM-01,im01.barrel1Temp,Good,190.2,
1225,2026-09-15 23:37:01.564,IM-01,im01.barrel5Temp,Good,147.6,
1226,2026-09-15 23:37:01.564,IM-01,im01.moldTemp,Good,84.5,
1227,2026-09-15 23:37:01.564,IM-01,im01.oilTemp,Good,44.6,
1228,2026-09-15 23:37:01.564,IM-01,im01.injectPressure,Good,0,
1229,2026-09-15 23:37:01.564,IM-01,im01.injectSpeed,Good,0,
1230,2026-09-15 23:37:01.564,IM-01,im01.screwSpeed,Good,0,
1231,2026-09-15 23:37:01.564,IM-01,im01.clampPressure,Good,0,
1232,2026-09-15 23:37:01.564,IM-01,im01.pumpCurrent,Good,0,
1233,2026-09-15 23:37:01.564,IM-01,im01.hydraulicPressure,Good,0,
1234,2026-09-15 23:37:01.564,IM-01,im01.power,Good,3,
1235,2026-09-15 23:37:01.564,IM-01,im01.meltEnergy,Good,0,
1236,2026-09-15 23:37:01.564,IM-01,im01.energyTotal,Good,1.51575000000058,
1237,2026-09-15 23:37:01.564,IM-01,im01.moldTempDual,Good,0,
1238,2026-09-15 23:37:01.566,IM-01,im01.moldCloseJog,Good,False,
1239,2026-09-15 23:37:01.566,IM-01,im01.start,Good,False,
1240,2026-09-15 23:37:01.566,IM-01,im01.stop,Good,False,
1241,2026-09-15 23:37:01.566,IM-01,im01.estop,Good,False,
1242,2026-09-15 23:37:01.568,IM-01,im01.cavitySetTemp,Good,232,
1243,2026-09-15 23:37:01.574,IM-01,im01.statusWord,Good,1,
1244,2026-09-15 23:37:01.574,IM-01,im01.alarmCode,Good,0,
1245,2026-09-15 23:37:01.574,IM-01,im01.totalMolds,Good,2,
1246,2026-09-15 23:37:01.574,IM-01,im01.goodParts,Good,2,
1247,2026-09-15 23:37:01.574,IM-01,im01.rejectParts,Good,0,
1248,2026-09-15 23:37:01.574,IM-01,im01.cycleTime,Good,40.5,
1249,2026-09-15 23:37:01.574,IM-01,im01.avgCycleTime,Good,37.7,
1250,2026-09-15 23:37:01.574,IM-01,im01.oee,Good,10,
1251,2026-09-15 23:37:01.574,IM-01,im01.stage,Good,0,
1252,2026-09-15 23:37:01.574,IM-01,im01.batchNo,Good,2002,
1253,2026-09-15 23:37:01.574,IM-01,im01.prodTime,Good,09/15/2026 23:37:01,
1254,2026-09-15 23:37:02.075,IM-01,im01.prodTime,Good,09/15/2026 23:37:02,
1255,2026-09-15 23:37:02.460,GW-LINE-B,mtc01.runSeconds,Good,12754,
1256,2026-09-15 23:37:02.460,ENV-01,env01.runSeconds,Good,12754,
1257,2026-09-15 23:37:02.460,GW-LINE-B,mtc01.energyTotal,Good,1.8991388888889,
1258,2026-09-15 23:37:02.460,ENV-01,env01.sampleTime,Good,09/15/2026 23:37:02,
1259,2026-09-15 23:37:02.462,GW-LINE-B,mtc01.tempDeviation,Good,-0.6,
1260,2026-09-15 23:37:02.462,EM-01,em01.readTime,Good,09/15/2026 23:37:02,
1261,2026-09-15 23:37:02.468,GW-LINE-B,dry01.drySeconds,Good,12130,
1262,2026-09-15 23:37:02.468,GW-LINE-B,dry01.energyTotal,Good,1.95519444444446,
1264,2026-09-15 23:37:02.470,ENV-01,env01.tempDeviation,Good,-0.1,
1263,2026-09-15 23:37:02.470,GW-LINE-B,dry01.dewDeviation,Good,1.2,
1265,2026-09-15 23:37:02.477,GW-LINE-B,rob01.runSeconds,Good,12754,
1266,2026-09-15 23:37:02.479,GW-LINE-B,rob01.energyTotal,Good,1.77497222222218,
1267,2026-09-15 23:37:02.483,EM-01,em01.totalEnergy,Good,3955.63,
1268,2026-09-15 23:37:02.483,EM-01,em01.forwardEnergy,Good,3955.63,
1269,2026-09-15 23:37:02.483,EM-01,em01.voltageA,Good,380,
1270,2026-09-15 23:37:02.483,EM-01,em01.voltageB,Good,383,
1271,2026-09-15 23:37:02.483,EM-01,em01.voltageC,Good,383,
1272,2026-09-15 23:37:02.483,EM-01,em01.currentA,Good,166.5,
1273,2026-09-15 23:37:02.483,EM-01,em01.activePower,Good,114,
1274,2026-09-15 23:37:02.483,EM-01,em01.reactivePower,Good,39,
1275,2026-09-15 23:37:02.483,EM-01,em01.powerFactor,Good,0.907,
1276,2026-09-15 23:37:02.483,EM-01,em01.frequency,Good,49.95,
1277,2026-09-15 23:37:02.483,EM-01,em01.demand,Good,114,
1278,2026-09-15 23:37:02.483,EM-01,em01.energyF64,Good,40.1584444444447,
1279,2026-09-15 23:37:02.483,EM-01,em01.unbalance,Good,0.7894737,
1280,2026-09-15 23:37:02.489,ENV-01,env01.roomTemp,Good,23.9,
1281,2026-09-15 23:37:02.489,ENV-01,env01.humidity,Good,55,
1282,2026-09-15 23:37:02.489,ENV-01,env01.dewPoint,Good,14.9,
1283,2026-09-15 23:37:02.489,ENV-01,env01.noise,Good,76,
1284,2026-09-15 23:37:02.489,ENV-01,env01.pm25,Good,32,
1285,2026-09-15 23:37:02.489,ENV-01,env01.pressureDiff,Good,3,
1286,2026-09-15 23:37:02.489,ENV-01,env01.illuminance,Good,456,
1287,2026-09-15 23:37:02.489,ENV-01,env01.tempFluctuation,Good,12.09119,
1288,2026-09-15 23:37:02.497,GW-LINE-B,mtc01.actualTemp,Good,99.4,
1289,2026-09-15 23:37:02.497,GW-LINE-B,mtc01.pumpPressure,Good,5,
1290,2026-09-15 23:37:02.497,GW-LINE-B,mtc01.pumpFlow,Good,29,
1291,2026-09-15 23:37:02.497,GW-LINE-B,mtc01.pumpCurrent,Good,5,
1292,2026-09-15 23:37:02.497,GW-LINE-B,mtc01.heatPower,Good,8,
1293,2026-09-15 23:37:02.497,GW-LINE-B,mtc01.outletTemp,Good,99.9,
1294,2026-09-15 23:37:02.497,GW-LINE-B,mtc01.tempAvg,Good,994.1611,
1295,2026-09-15 23:37:02.505,GW-LINE-B,dry01.dewPoint,Good,-33.8,
1296,2026-09-15 23:37:02.505,GW-LINE-B,dry01.heatPower,Good,8,
1297,2026-09-15 23:37:02.505,GW-LINE-B,dry01.fanCurrent,Good,1.9,
1298,2026-09-15 23:37:02.507,GW-LINE-B,dry01.levelTrend,Good,-1.36158,
1299,2026-09-15 23:37:02.512,GW-LINE-B,rob01.cycleTime,Good,3.2,
1300,2026-09-15 23:37:02.512,GW-LINE-B,rob01.trajectory,Good,8.05465,
1301,2026-09-15 23:37:02.565,IM-01,im01.clampForceDev,Good,-36,
1302,2026-09-15 23:37:02.578,IM-01,im01.oilTemp,Good,44.7,
1303,2026-09-15 23:37:02.578,IM-01,im01.energyTotal,Good,1.51658333333391,
1304,2026-09-15 23:37:03.075,IM-01,im01.prodTime,Good,09/15/2026 23:37:03,
1305,2026-09-15 23:37:03.484,EM-01,em01.totalEnergy,Good,3958.85,
1306,2026-09-15 23:37:03.484,EM-01,em01.forwardEnergy,Good,3958.85,
1307,2026-09-15 23:37:03.484,EM-01,em01.voltageA,Good,375,
1308,2026-09-15 23:37:03.484,EM-01,em01.voltageB,Good,385,
1309,2026-09-15 23:37:03.484,EM-01,em01.voltageC,Good,384,
1310,2026-09-15 23:37:03.484,EM-01,em01.currentA,Good,144.8,
1311,2026-09-15 23:37:03.484,EM-01,em01.activePower,Good,117,
1312,2026-09-15 23:37:03.484,EM-01,em01.reactivePower,Good,28,
1313,2026-09-15 23:37:03.484,EM-01,em01.powerFactor,Good,0.919,
1314,2026-09-15 23:37:03.484,EM-01,em01.frequency,Good,49.99,
1315,2026-09-15 23:37:03.484,EM-01,em01.demand,Good,117,
1316,2026-09-15 23:37:03.484,EM-01,em01.energyF64,Good,40.1911388888891,
1317,2026-09-15 23:37:03.484,EM-01,em01.unbalance,Good,2.631579,
1318,2026-09-15 23:37:03.489,ENV-01,env01.roomTemp,Good,23.8,
1319,2026-09-15 23:37:03.489,ENV-01,env01.humidity,Good,54,
1320,2026-09-15 23:37:03.489,ENV-01,env01.dewPoint,Good,14.7,
1321,2026-09-15 23:37:03.489,ENV-01,env01.noise,Good,77,
1322,2026-09-15 23:37:03.489,ENV-01,env01.pm25,Good,27,
1323,2026-09-15 23:37:03.489,ENV-01,env01.pressureDiff,Good,-1,
1324,2026-09-15 23:37:03.489,ENV-01,env01.illuminance,Good,424,
1325,2026-09-15 23:37:03.489,ENV-01,env01.tempFluctuation,Good,11.8552,
1326,2026-09-15 23:37:03.498,GW-LINE-B,mtc01.actualTemp,Good,99.5,
1327,2026-09-15 23:37:03.498,GW-LINE-B,mtc01.pumpFlow,Good,40,
1328,2026-09-15 23:37:03.498,GW-LINE-B,mtc01.pumpCurrent,Good,5.2,
1329,2026-09-15 23:37:03.498,GW-LINE-B,mtc01.heatPower,Good,6,
1330,2026-09-15 23:37:03.498,GW-LINE-B,mtc01.outletTemp,Good,100,
1331,2026-09-15 23:37:03.498,GW-LINE-B,mtc01.tempAvg,Good,994.9083,
1332,2026-09-15 23:37:03.505,GW-LINE-B,dry01.dewPoint,Good,-34.3,
1333,2026-09-15 23:37:03.505,GW-LINE-B,dry01.heatPower,Good,3,
1334,2026-09-15 23:37:03.505,GW-LINE-B,dry01.fanCurrent,Good,1.8,
1335,2026-09-15 23:37:03.507,GW-LINE-B,dry01.levelTrend,Good,-1.391389,
1336,2026-09-15 23:37:03.513,GW-LINE-B,rob01.cycleTime,Good,2.8,
1337,2026-09-15 23:37:03.513,GW-LINE-B,rob01.trajectory,Good,8.2526,
1338,2026-09-15 23:37:03.580,IM-01,im01.moldTemp,Good,84.6,
1339,2026-09-15 23:37:03.580,IM-01,im01.oilTemp,Good,44.5,
1340,2026-09-15 23:37:03.580,IM-01,im01.energyTotal,Good,1.51741666666725,
1341,2026-09-15 23:37:04.076,IM-01,im01.prodTime,Good,09/15/2026 23:37:04,
1342,2026-09-15 23:37:04.484,EM-01,em01.totalEnergy,Good,3962.02,
1343,2026-09-15 23:37:04.484,EM-01,em01.forwardEnergy,Good,3962.02,
1344,2026-09-15 23:37:04.484,EM-01,em01.voltageA,Good,380,
1345,2026-09-15 23:37:04.484,EM-01,em01.voltageB,Good,377,
1346,2026-09-15 23:37:04.484,EM-01,em01.voltageC,Good,378,
1347,2026-09-15 23:37:04.484,EM-01,em01.currentA,Good,149.8,
1348,2026-09-15 23:37:04.484,EM-01,em01.activePower,Good,125,
1349,2026-09-15 23:37:04.484,EM-01,em01.reactivePower,Good,31,
1350,2026-09-15 23:37:04.484,EM-01,em01.powerFactor,Good,0.872,
1351,2026-09-15 23:37:04.484,EM-01,em01.frequency,Good,50,
1352,2026-09-15 23:37:04.484,EM-01,em01.demand,Good,125,
1353,2026-09-15 23:37:04.484,EM-01,em01.energyF64,Good,40.2233055555558,
1354,2026-09-15 23:37:04.484,EM-01,em01.unbalance,Good,0.7894737,
1355,2026-09-15 23:37:04.489,ENV-01,env01.roomTemp,Good,23.9,
1356,2026-09-15 23:37:04.489,ENV-01,env01.dewPoint,Good,14.9,
1357,2026-09-15 23:37:04.489,ENV-01,env01.noise,Good,74,
1358,2026-09-15 23:37:04.489,ENV-01,env01.pm25,Good,37,
1359,2026-09-15 23:37:04.489,ENV-01,env01.pressureDiff,Good,10,
1360,2026-09-15 23:37:04.489,ENV-01,env01.illuminance,Good,435,
1361,2026-09-15 23:37:04.489,ENV-01,env01.tempFluctuation,Good,11.96964,
1362,2026-09-15 23:37:04.498,GW-LINE-B,mtc01.pumpPressure,Good,2,
1363,2026-09-15 23:37:04.498,GW-LINE-B,mtc01.pumpFlow,Good,21,
